ID,"Churn (1=yes, 0=No)",Profit,Age,Cancelled,Months since start,Way of payment,Promotion,Region,Profit segment,Sex,Tariff model,Academic title,Revenue from calls (3 months ago),Fixed revenue (3 months ago),Revenue from roaming (3 months ago),Total revenue (3 months ago),Airtime to data service (1 month ago),Airtime incoming (1 month ago),Airtime to mobile (1 month ago),Calls to data service (3 months ago),Calls incoming (3 months ago),Calls roaming (3 months ago)
9225,0,"2,03977400674169",29,0,13,Standing Order,0,0,D,Male,16,0,"7,86373098705637",0,0,"7,86373098705637",0,"18,8975175464237",0,0,4,0
9226,0,"9,11240682730713",21,0,17,Standing Order,0,2,D,Male,16,0,"12,6411431989254","30,71",0,"43,3511431989254",0,"1671,01869267749","324,106943907041",0,21,0
9227,0,"19,755749184635",31,0,26,Standing Order,0,5,D,Male,16,0,"6,9634494979077","30,71",0,"37,6734494979077",0,"233,27235418763","8,75679853111096",0,6,0
9228,0,"61,2608693907937",30,0,13,Standing Order,0,8,D,Female,5,0,"19,5134875653899",0,0,"19,5134875653899",0,"1233,83148438772","511,222321514704",0,33,0
9229,1,"437,387037027439",29,0,19,Standing Order,0,9,B,Male,5,0,"317,634234133233","30,71",0,"348,344234133233",0,"5722,88782787264","1418,78013761091",0,92,34
9230,0,"25,3125615154015",33,0,16,Standing Order,0,5,D,Male,16,0,"15,3403925912318","28,12",0,"43,4603925912318",0,"3072,2000142289","1084,52013306593",0,34,0
9231,0,"2,54352374084761",47,0,45,Standing Order,0,8,C,Male,16,0,"39,809608776022","62,6",0,"102,409608776022",0,"1356,95140401995","350,510712601689",0,52,0
9232,0,"4,99157223769877",47,0,10,Standing Order,0,1,D,Male,8,0,"33,3795317640256",0,0,"33,3795317640256",0,"83,6610699546339",0,0,27,0
9233,0,"111,096879951574",28,0,6,Standing Order,0,8,E,Female,16,0,"17,1478438996539","28,12",0,"45,2678438996539",0,"561,95980666155","104,290496750903",0,21,0
9234,0,"145,59896702765",28,0,15,Standing Order,0,8,D,Male,16,0,"6,9103654776922","28,12",0,"35,0303654776922",0,"107,144381662298","91,877488278855",0,14,2
9235,0,"113,076202296529",22,0,22,Standing Order,0,2,C,Male,5,0,"75,3495329823985","30,71",0,"106,059532982399",0,"1085,45241089964","419,015970231234",0,36,0
9236,1,"401,948121946742",24,0,8,Standing Order,0,5,C,Male,5,0,"228,317687298918","28,12",0,"256,437687298918",0,"7839,69451194576","621,175356624272",0,26,10
9237,0,"301,438128071937",21,0,17,Standing Order,0,4,B,Male,3,0,"233,456694527242","45,36",0,"278,816694527242",0,"8750,2512684174","461,981959501988",0,68,0
9238,0,"75,329132841122",33,0,29,Standing Order,0,5,D,Male,16,0,"22,1592726298072","30,71","15,9198624804762","68,7891351102835",0,"346,759430432313","122,103241502289",0,4,0
9239,0,"272,343905415877",27,0,15,Standing Order,0,4,D,Male,5,0,"51,1767220180315","30,71","11,9781023143845","93,864824332416",0,"1524,56318859711","298,194925329834",0,3,1
9240,0,"28,1077580312783",24,0,17,Standing Order,0,4,C,Male,5,0,"84,9084695983497","28,12",0,"113,02846959835",0,"6229,57420461354","2396,5092971317",0,58,0
9241,0,"25,7811209231577",24,0,13,Standing Order,0,2,C,Male,5,0,0,"30,71",0,"30,71",0,"69,9243680283423",0,0,11,0
9242,0,"102,387306292487",30,0,14,Standing Order,0,1,D,Male,5,0,"5,64413087108613","28,12",0,"33,7641308710861",0,"895,89457020396",0,0,12,0
9243,0,"0,07628449310823",29,0,25,Standing Order,0,7,C,Male,16,0,"10,1521282917761","45,36",0,"55,5121282917761",0,"596,544653222085","50,7341112970358",0,10,0
9244,0,"4,03146898386513",25,0,22,Standing Order,0,9,D,Male,5,0,"92,1027534076933","28,12",0,"120,222753407693",0,"1076,14354020334","433,41064661315",0,41,0
9245,0,"64,3713233238134",29,0,7,Standing Order,0,7,E,Male,5,0,"66,5420239350814","28,12",0,"94,6620239350814",0,"859,674234684426","335,697929983568",0,1,0
9246,0,"4,63321324926865",21,0,19,Standing Order,0,5,D,Female,5,0,"20,4154429984347","28,12",0,"48,5354429984347",0,0,0,0,0,10
9247,0,"110,388048096791",27,0,9,Standing Order,0,5,D,Female,16,0,"3,09892316587771","28,12",0,"31,2189231658777",0,"107,658411660678","67,6899060933094",0,2,0
9248,1,"507,044204490275",22,0,7,Standing Order,0,7,E,Male,16,0,"183,500461635872","28,12",0,"211,620461635872",0,"3730,03840732244","4695,40034371859",0,86,3
9249,0,"70,5873063601178",32,0,8,Standing Order,0,4,C,Male,16,1,"37,1880998362789","28,12",0,"65,3080998362789",0,"3722,94521590035",0,0,7,0
9250,0,"35,7062402379115",22,0,31,Standing Order,0,3,D,Male,16,0,"16,5220065480887","30,71",0,"47,2320065480887",0,"1009,47219215604","585,065863151592",0,11,0
9251,0,"83,790891541215",29,1,13,Standing Order,0,4,D,Male,16,0,"13,6996214091874","30,71",0,"44,4096214091874",0,"53,3800466951479",0,0,3,0
9252,0,"68,5826398016936",20,0,13,Standing Order,0,5,D,Male,16,0,"2,69733599204515","28,12",0,"30,8173359920451",0,"5611,6703770392","1741,51065028955",0,23,0
9253,0,"65,3781952174157",33,0,25,Standing Order,0,6,D,Male,5,0,"6,67555170153754","30,71",0,"37,3855517015375",0,"852,149320030359","605,619075604371",0,24,0
9254,0,"119,048836146339",23,0,17,Standing Order,0,2,C,Male,5,0,"55,2943148662037","30,71",0,"86,0043148662037",0,"1755,5028013235","85,1439495481598",0,16,0
9255,0,"92,5179132405857",36,0,14,Standing Order,0,4,D,Female,16,0,"1,26441840559398","28,12",0,"29,384418405594",0,"1364,69012286249","149,518800625197",0,1,0
9256,0,"10,4671063096424",27,0,23,Standing Order,0,3,D,Male,16,0,"14,2536160053947","30,71",0,"44,9636160053947",0,"3133,46626946175","417,305818403718",0,89,0
9257,0,"0,171620564294533",21,0,6,Standing Order,0,5,E,Male,16,0,"32,2223634772208","28,12",0,"60,3423634772208",0,"194,274976296346","31,8636832632395",0,25,0
9258,0,"197,237017760334",24,0,22,Standing Order,0,5,B,Male,5,0,"140,814733945317","28,12","4,40766222750964","173,342396172827",0,"3344,25165292453","8,55837306152092",0,41,0
9259,0,"155,641956393056",30,0,22,Standing Order,0,5,D,Male,5,0,"50,7812167848543","30,71",0,"81,4912167848543",0,0,"64,4021006006216",0,9,0
9260,0,"20,6337880381816",28,0,42,Standing Order,0,9,D,Male,16,0,"8,91599422816172","28,12",0,"37,0359942281617",0,"82,4039356702943","423,277657094165",0,4,1
9261,0,"19,8184495389471",39,0,31,Standing Order,0,5,D,Female,16,0,"9,49502962065087","28,12",0,"37,6150296206509",0,"7,14522252803686",0,0,1,0
9262,0,"13,3522800796257",27,0,9,Standing Order,0,5,D,Female,5,0,"1,23025516931933","30,71",0,"31,9402551693193",0,0,0,0,1,0
9263,0,"117,462065848854",28,0,17,Standing Order,0,7,D,Female,5,0,"39,6368483842744","28,12",0,"67,7568483842744",0,"1845,54297877232","2449,33692186936",0,47,0
9264,0,"28,4837761773868",30,0,10,Standing Order,0,5,D,Male,16,0,0,"28,12",0,"28,12",0,0,"107,193975532243",0,3,0
9265,1,"308,744896136909",27,0,26,Standing Order,0,6,D,Female,16,0,0,"30,71",0,"30,71",0,"247,327741655584","46,4921249409359",0,3,0
9266,0,"90,631226384328",25,0,36,Standing Order,0,4,D,Female,5,0,"44,7541288087735","28,12",0,"72,8741288087735",0,"1717,34572668091","1210,78032435614",0,50,0
9267,0,"162,596293759059",31,0,24,Standing Order,0,4,D,Female,3,0,"29,0687975445605","47,95",0,"77,0187975445604",0,"1066,51095299101","56,683805731121",0,16,0
9268,1,"306,381586914817",47,0,29,Standing Order,0,5,A,Male,18,0,"330,276140336974","62,6",0,"392,876140336974",0,"14563,6734419018","5574,69487616201",0,124,0
9269,0,"32,3586112985368",32,0,32,Standing Order,0,1,D,Male,16,0,"5,91835228505614","28,12",0,"34,0383522850561",0,"1445,62473829409","723,689161782104",0,27,0
9270,0,"92,2360485295791",29,0,11,Standing Order,0,6,D,Male,16,0,0,"30,71",0,"30,71",0,"601,797643836809",0,0,3,0
9271,0,"224,938919297513",29,0,22,Standing Order,0,7,C,Female,5,0,"65,6679708152438","28,12","108,483879329363","202,271850144607",0,"6997,09153592888","260,956372886649",0,152,0
9272,0,"204,871258399465",22,0,8,Standing Order,0,8,D,Male,16,0,"29,1307652221755","28,12",0,"57,2507652221755",0,"1090,64453196346","408,999839318386",0,25,0
9273,0,"92,0683584683963",21,0,18,Standing Order,0,2,D,Male,5,0,"38,665760992066","28,12","4,14032024071482","70,9260812327808",0,"3963,76411463654","2366,94751686623",0,22,0
9274,0,"93,6042845623383",26,0,7,Standing Order,0,6,E,Male,16,0,"27,8342916550165","30,71",0,"58,5442916550165",0,"4649,31374680154","1321,14130231947",0,48,0
9275,1,"361,451366255925",26,0,13,Standing Order,0,1,A,Male,16,0,"290,919580881652","30,71",0,"321,629580881652",0,"12573,9603665194","7432,30525962623",0,157,0
9276,0,"8,06687872109459",32,0,8,Standing Order,0,2,D,Female,16,0,"0,85066593418183","28,12",0,"28,9706659341818",0,"169,117242689679","166,514451185171",0,2,0
9277,0,"59,4562958102586",25,0,27,Standing Order,0,5,C,Male,16,0,"77,4396085829545","30,71",0,"108,149608582955",0,"1214,41259917892",0,0,12,0
9278,0,"87,8390674321279",30,0,25,Standing Order,0,2,B,Male,16,0,"8,29361767330585","45,36",0,"53,6536176733059",0,"275,350881502465","147,830825577508",0,0,0
9279,0,"36,0387099409602",27,0,22,Standing Order,0,6,D,Female,5,0,0,"28,12",0,"28,12",0,0,0,0,1,0
9280,0,"228,240951044409",23,0,13,Standing Order,0,1,C,Female,17,0,"30,7126841466531","47,95",0,"78,6626841466531",0,"2996,67590383683","1196,03942876754",0,37,0
9281,0,"115,717867482791",22,0,26,Standing Order,0,2,D,Male,5,0,"3,84159677222947","28,12","3,23391765615351","35,195514428383",0,"308,042868371175","2,74608922644389",0,7,0
9282,0,"156,572593980804",47,0,40,Standing Order,0,4,D,Male,8,0,"11,9715859109878",0,0,"11,9715859109878",0,"6429,15559200427","1598,10429544928",0,64,0
9283,0,"120,544276193111",47,0,71,Standing Order,0,7,C,Male,5,0,"91,2346709451476","30,71",0,"121,944670945148",0,"6729,16142293918",0,0,42,0
9284,0,"7,47526658470502",33,0,19,Standing Order,0,1,D,Male,16,0,"0,983299401319027","28,12",0,"29,103299401319",0,"94,232823958869",0,0,2,0
9285,0,"172,783163184552",25,0,9,Unknown,0,6,B,Male,5,0,"221,525696345539","30,71",0,"252,235696345539",0,"9085,09274763704","2947,39313268045",0,170,1
9286,0,"102,482164486277",22,0,8,Unknown,0,3,D,Female,5,0,"91,6075878454095","30,71",0,"122,31758784541",0,0,"1687,06907981659",0,0,0
9287,0,"6,88697388473234",25,0,20,Standing Order,0,3,D,Female,5,0,"56,4619159014383","30,71",0,"87,1719159014383",0,"1836,98047388059","66,7135418054327",0,23,2
9288,0,"95,5063348178512",21,0,19,Standing Order,0,8,D,Male,5,0,"15,251186728569","28,12",0,"43,371186728569",0,"1197,04764126961","305,397160586369",0,34,0
9289,0,"138,564541123995",47,0,9,Unknown,0,6,D,Male,8,0,"35,196361510319",0,0,"35,196361510319",0,"4118,59573280719","11,0127173665458",0,92,0
9290,0,"292,997391286099",24,0,42,Standing Order,0,0,B,Male,1,0,"225,2902633098","65,19",0,"290,4802633098",0,"2413,88019588896","963,308342490059",0,139,0
9291,0,"16,6835508829656",32,0,37,Standing Order,0,4,D,Female,5,0,"2,12933147132095","30,71",0,"32,839331471321",0,"392,143359912111",0,0,1,0
9292,0,"22,4715866214793",47,0,25,Standing Order,0,9,D,Male,8,0,"28,9819431606052",0,0,"28,9819431606052",0,"6765,5748129401","33,4897482971029",0,90,0
9293,0,"49,8556114195943",25,0,12,Standing Order,0,4,D,Male,5,0,"69,6485831694785","30,71","3,09987738431927","103,458460553798",0,"1271,65839586837","56,2892732277199",0,12,7
9294,0,"85,8384920440046",30,0,6,Standing Order,0,1,E,Male,5,0,"26,8515794564052","28,12","1,77929668100889","56,7508761374141",0,"159,644384282379","217,928173207222",0,4,0
9295,1,"218,7756274017",20,0,7,Standing Order,0,0,E,Male,16,0,"47,2839038991529","28,12",0,"75,4039038991529",0,"17690,7943740692","3053,84462829894",0,67,0
9296,0,"46,1276814604674",25,0,8,Standing Order,0,3,C,Male,16,0,"89,9356168851902","28,12",0,"118,05561688519",0,"3134,47405916154","737,318307885645",0,53,2
9297,0,"10,2545633920535",26,0,10,Standing Order,0,6,D,Female,5,0,0,"28,12",0,"28,12",0,0,0,0,0,0
9298,0,"115,824500757859",32,0,10,Standing Order,0,1,D,Female,5,0,"5,18532172716611","28,12",0,"33,3053217271661",0,"266,847340044499","33,147171817827",0,7,0
9299,0,"5,79914324554353",27,0,8,Standing Order,0,1,D,Male,16,0,"4,23869101117969","28,12",0,"32,3586910111797",0,"213,293267531786","184,038123769785",0,8,0
9300,0,"29,9817202771859",26,0,15,Standing Order,0,0,D,Female,5,0,"5,62680594508748","28,12",0,"33,7468059450875",0,"28,5136106986214","25,2731113329202",0,5,0
9301,0,"0,734506591660702",28,0,15,Standing Order,0,9,D,Male,5,0,0,0,0,0,0,0,0,0,0,0
9302,0,"8,15278041982282",27,0,22,Standing Order,0,6,D,Female,5,0,0,"28,12",0,"28,12",0,0,0,0,1,0
9303,0,"292,905423845671",31,0,15,Standing Order,0,7,C,Female,16,0,"87,3528407381906","30,71",0,"118,062840738191",0,"16379,7418558845","1220,59510745718",0,217,0
9304,0,"3,98381328342454",30,0,13,Standing Order,0,0,D,Male,16,0,"63,3368188430244","4,89",0,"68,2268188430244",0,"5844,69760243456","123,669130659736",0,22,0
9305,0,"15,7193763622863",33,0,10,Standing Order,0,5,D,Female,5,0,"6,20630388189074","28,12",0,"34,3263038818907",0,"135,786807955302","434,689319664487",0,18,0
9306,0,"9,13310153939458",28,0,11,Standing Order,0,0,D,Male,5,0,"4,80026483685591","30,71",0,"35,5102648368559",0,"435,380121823445","47,1986978609431",0,5,0
9307,0,"50,7712854777101",47,0,12,Standing Order,0,5,D,Male,5,0,"1,76391856000132","28,12","29,0469396476835","58,9308582076848",0,"432,932380235852",0,0,11,1
9308,0,"24,698060642554",25,0,21,Standing Order,0,7,D,Male,16,0,"26,2803887756984","28,12",0,"54,4003887756984",0,"1046,50490596037","102,186436225567",0,40,0
9309,0,"53,3579628877604",31,0,26,Standing Order,0,5,D,Male,16,0,"6,1824392428816","30,71",0,"36,8924392428816",0,"200,272633879771","6,90750771244438",0,7,0
9310,0,"83,0808427823466",23,0,27,Standing Order,0,6,D,Male,16,0,"15,8899986236846","30,71",0,"46,5999986236846",0,"17,526838054739",0,0,2,0
9311,0,"30,6098070848186",28,0,31,Standing Order,0,7,C,Male,1,0,"30,599345259202","62,6",0,"93,199345259202",0,"354,473057378623",0,0,12,0
9312,0,"186,068256440803",47,0,45,Standing Order,0,8,C,Male,1,0,"68,7419082541131","62,6",0,"131,341908254113",0,"3392,93811990965","282,199229499134",0,98,0
9313,0,"40,5216554099034",31,0,15,Standing Order,0,7,C,Female,16,0,"81,0334579503023","30,71",0,"111,743457950302",0,"17923,2179708484","1606,81837736143",0,222,0
9314,0,"213,739558501976",35,0,32,Standing Order,0,7,B,Female,12,0,"207,629016689143","43,64","111,444385900057","362,7134025892",0,"40,1944689650477",0,0,56,0
9315,0,"92,0766090669559",26,0,37,Standing Order,0,9,D,Male,5,0,0,"28,12",0,"28,12",0,0,0,0,1,0
9316,0,"104,057449016719",23,0,6,Standing Order,0,8,E,Male,5,0,"75,24670900704","28,12",0,"103,36670900704",0,"333,390147278771","341,560046568904",0,32,0
9317,0,"15,9495330548188",26,0,10,Standing Order,0,3,D,Male,16,0,"3,74900797925369","28,12",0,"31,8690079792537",0,"1064,6626791629","370,747476704019",0,10,0
9318,0,"40,2374125328254",35,0,32,Standing Order,0,7,B,Female,12,0,"197,184053463716","43,64","103,016650105239","343,840703568955",0,"30,7818929352028",0,0,51,0
9319,0,"35,8405496427827",31,0,18,Standing Order,0,0,D,Male,5,0,"3,1618561574228","28,12","29,6921070041665","60,9739631615893",0,"151,57782801831",0,0,4,0
9320,0,"0,879464049536787",24,0,15,Standing Order,0,5,D,Male,16,0,"2,26045518553728",0,0,"2,26045518553728",0,"89,6959056289974","7,52909460654855",0,9,0
9321,1,"609,775788412474",33,0,33,Standing Order,0,4,C,Male,5,0,"99,0778314479298","30,71",0,"129,78783144793",0,"250,792727159706",0,0,35,0
9322,0,"54,2643729909695",28,0,18,Standing Order,0,5,D,Male,5,0,"34,5602424197599","30,71",0,"65,2702424197599",0,"1023,06113995123","418,918131931801",0,34,0
9323,0,"26,8769303019313",31,0,12,Standing Order,0,1,C,Male,16,0,"133,417846626182","28,12",0,"161,537846626182",0,"3629,60223552238","4858,06940841212",0,64,0
9324,0,"0,30335048313631",30,0,15,Standing Order,0,4,D,Male,16,0,"2,7952363452749",0,0,"2,7952363452749",0,"8,96906658663416",0,0,2,0
9325,0,"42,1273184845595",30,0,17,Standing Order,0,9,D,Male,16,0,"5,14814886493688","28,12",0,"33,2681488649369",0,"161,821364150821","66,5770021693152",0,15,0
9326,0,"120,139864697604",25,0,19,Standing Order,0,4,C,Male,16,0,"39,4818911930922","47,95",0,"87,4318911930922",0,"8413,40796427018","1716,92743264996",0,61,0
9327,0,"18,4207783651074",27,0,14,Standing Order,0,7,C,Male,5,0,"54,8624931756815","30,71","49,9341631479409","135,506656323622",0,"3254,1014353164","20,6175275685368",0,48,2
9328,0,"79,0840091530298",25,0,23,Standing Order,0,6,D,Female,5,0,"16,2628840177814","28,12",0,"44,3828840177814",0,"790,137823685803","262,225834668732",0,22,2
9329,0,"72,5109967599383",41,0,12,Standing Order,0,3,D,Male,16,0,"2,15851912040086","28,12",0,"30,2785191204009",0,"42,5920930455586","1,775406685723",0,1,0
9330,0,"42,4643236606081",47,0,43,Standing Order,0,8,D,Female,16,0,"16,8681072363824","28,12","33,4892210795523","78,4773283159348",0,"168,466159443076","921,458982443269",0,3,0
9331,0,"195,422971630192",24,0,42,Standing Order,0,0,B,Male,1,0,"218,339175381699","65,19",0,"283,529175381699",0,"2007,51568899972","855,230501185226",0,160,0
9332,0,"14,1479368432261",29,0,7,Standing Order,0,7,E,Male,5,0,"1,10361565176769","28,12",0,"29,2236156517677",0,"179,703141699026","187,753288199696",0,48,0
9333,0,"56,6171012664058",25,0,29,Standing Order,0,4,C,Male,16,0,"78,1168691333087","30,71",0,"108,826869133309",0,"2615,29811226869","602,435431671136",0,18,0
9334,0,"148,120083657651",35,0,14,Standing Order,0,5,D,Male,16,0,"37,794580361152","28,12",0,"65,914580361152",0,"11834,261696442","3097,61193937163",0,151,0
9335,0,"120,389485029898",27,0,10,Standing Order,0,5,D,Male,16,0,"10,8624435894553","28,12",0,"38,9824435894553",0,"3333,05009150521","332,877005277916",0,0,1
9336,0,"9,77084511862674",23,0,8,Standing Order,0,0,D,Female,16,0,0,"4,89",0,"4,89",0,"5,59545405818838",0,0,1,0
9337,0,"204,220072716631",47,0,71,Standing Order,0,7,C,Male,5,0,"100,256147359295","30,71",0,"130,966147359295",0,"5579,88385731735",0,0,42,0
9338,1,"167,822472686193",35,0,33,Standing Order,0,8,B,Male,5,0,"439,673901587532","30,71",0,"470,383901587532",0,"15099,517156489","20359,0679558076",0,79,0
9339,1,"68,8694021510053",29,0,40,Standing Order,0,3,B,Male,16,0,"116,345161239822","28,12","163,983971054774","308,449132294596",0,"7720,40752917842","1733,69794788765",0,382,20
9340,1,"190,007885760903",32,0,20,Standing Order,0,5,B,Male,16,0,"342,214021222931","30,71",0,"372,924021222931",0,"14270,5397191711","18414,3961654391",0,185,2
9341,0,"80,6175711012891",27,0,7,Standing Order,0,9,E,Male,5,1,"25,675295939362","28,12","19,0229151924712","72,8182111318332",0,"380,469856446257","14,7946503837876",0,16,0
9342,0,"5,71152501407952",27,0,9,Standing Order,0,0,C,Male,16,0,"34,3134109743079","28,12",0,"62,4334109743079",0,"235,466423590174",0,0,16,0
9343,1,"324,437506549223",32,0,24,Standing Order,0,6,C,Male,4,0,"111,886252972146","65,19",0,"177,076252972146",0,"638,298241222789","1646,40002571606",0,30,5
9344,0,"7,69180198323968",20,1,22,Standing Order,0,5,D,Male,5,0,"0,481254186531305","28,12",0,"28,6012541865313",0,"64,0468117473137","85,6355876393686",0,1,0
9345,1,"140,775286562904",47,0,60,Standing Order,0,2,C,Male,1,0,"116,326054093639","65,19",0,"181,516054093639",0,"5249,38123935965","80,9528545444711",0,199,0
9346,1,"227,219804947256",30,0,37,Standing Order,0,7,A,Male,5,0,"600,677472673395","28,12",0,"628,797472673395",0,"7630,33080865002","3693,30039489692",0,37,0
9347,0,"48,3248555051495",32,0,38,Standing Order,0,3,D,Female,16,0,"11,8745261255766","30,71","7,85673924743499","50,4412653730116",0,"2479,01348268341","219,995132519677",0,31,0
9348,0,"1,6110736889932",47,0,24,Standing Order,0,6,D,Male,8,0,"2,79370981197777",0,0,"2,79370981197777",0,"219,753689213902",0,0,0,0
9349,0,"52,9134719782537",21,0,11,Standing Order,0,8,D,Male,5,0,"4,01659495544932","30,71",0,"34,7265949554493",0,"470,9471829583","106,550511573742",0,3,0
9350,0,"1,2126651581087",22,0,22,Standing Order,0,2,C,Male,5,0,"72,3992599645053","30,71",0,"103,109259964505",0,"1152,34414191641","428,004725157734",0,31,0
9351,0,"102,618236219596",20,0,10,Standing Order,0,1,D,Female,5,0,"56,0810865807513","28,12",0,"84,2010865807513",0,"612,406176787669","685,407561767752",0,43,0
9352,1,"127,505249462453",27,0,7,Standing Order,0,2,E,Female,5,0,"80,5427746097041","28,12",0,"108,662774609704",0,"31319,8146385726","8776,35288639117",0,165,0
9353,0,"1,24222674984414",30,0,7,Standing Order,0,0,E,Male,5,0,"3,73118940375005","28,12",0,"31,85118940375",0,0,0,0,1,0
9354,0,"67,924915555568",22,0,14,Standing Order,0,9,D,Male,5,0,"23,0643154031044","28,12",0,"51,1843154031044",0,"5374,29737467082","1076,74679241253",0,47,0
9355,0,"50,2473653335928",30,0,9,Standing Order,0,5,D,Female,5,0,"77,3528627674946","30,71",0,"108,062862767495",0,"495,104732297335","4632,87369169027",0,23,0
